poi_id,code commune INSEE,IRIS,category,kpi,value,value_comp,city,mean_income,population
Côte de Nacre,14118,141180902,work,Visites,0.3196464031772468,3493,CAEN,18547.0,108793.0
Côte de Nacre,14118,141180903,home,Visites,2.3951641412038196,25882,CAEN,18547.0,108793.0
Côte de Nacre,14118,141180903,work,Visites,3.203052792444888,35002,CAEN,18547.0,108793.0
Côte de Nacre,14118,141180904,home,Visites,0.16093000701466045,1739,CAEN,18547.0,108793.0
Côte de Nacre,14118,141180904,work,Visites,0.10926361448429221,1194,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181001,home,Visites,0.7644869395906325,8261,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181001,work,Visites,1.90039990116859,20767,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181101,home,Visites,0.8818298084201837,9529,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181101,work,Visites,1.0213494147899376,11161,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181102,home,Visites,0.7937301151033598,8577,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181102,work,Visites,0.5975639887625026,6530,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181201,home,Visites,1.7950312513302868,19397,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181201,work,Visites,2.8292321348499683,30917,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181202,home,Visites,0.6672256185024162,7210,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181202,work,Visites,0.8557152923304996,9351,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181301,home,Visites,1.4866823247214032,16065,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181301,work,Visites,2.5456408942412403,27818,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181401,home,Visites,0.7323749715434289,7914,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181401,work,Visites,0.40273799610164995,4401,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181402,home,Visites,2.196939831240966,23740,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181402,work,Visites,4.542950483633335,49644,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181403,home,Visites,0.6714825364568006,7256,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181403,work,Visites,0.51913943464773,5673,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181404,home,Visites,2.9130274645241414,31478,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181404,work,Visites,7.637288724983299,83458,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181501,home,Visites,0.3350009346711161,3620,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181501,work,Visites,0.2755383108979932,3011,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181502,home,Visites,1.3462965739213804,14548,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181502,work,Visites,1.7062144824620002,18645,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181503,home,Visites,2.0188896107141074,21816,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181503,work,Visites,2.313478591103343,25281,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181601,home,Visites,1.6500184157972375,17830,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181601,work,Visites,2.1568125040035873,23569,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181701,home,Visites,0.3167702208229918,3423,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181701,work,Visites,0.31214253685588,3411,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181702,home,Visites,0.38608395012372826,4172,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181702,work,Visites,0.2998801211599879,3277,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181703,home,Visites,0.11947132780674333,1291,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181703,work,Visites,0.1799097705830138,1966,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181704,home,Visites,0.5578413354136706,6028,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181704,work,Visites,0.2928338076630947,3200,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181801,home,Visites,0.34814185531291125,3762,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181801,work,Visites,0.2875261948992011,3142,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181802,home,Visites,0.6623209086854082,7157,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181802,work,Visites,0.3392296640647163,3707,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181901,home,Visites,0.17888309577880315,1933,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181901,work,Visites,0.14980279473265187,1637,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181902,home,Visites,0.48908285628089737,5285,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181902,work,Visites,0.6252001793607072,6832,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181903,home,Visites,0.5164751979004141,5581,CAEN,18547.0,108793.0
Côte de Nacre,14118,141181903,work,Visites,0.3544204178372393,3873,CAEN,18547.0,108793.0
Côte de Nacre,14118,141182001,home,Visites,1.2718930514143147,13744,CAEN,18547.0,108793.0
Côte de Nacre,14118,141182001,work,Visites,3.0070371624404038,32860,CAEN,18547.0,108793.0
Côte de Nacre,14118,141182002,home,Visites,0.6762021628844876,7307,CAEN,18547.0,108793.0
Côte de Nacre,14118,141182002,work,Visites,0.5477822414597765,5986,CAEN,18547.0,108793.0
Côte de Nacre,14118,141182004,work,Visites,0.010981267787366052,120,CAEN,18547.0,108793.0
Côte de Nacre,14118,141182005,home,Visites,0.31852851302154184,3442,CAEN,18547.0,108793.0
Côte de Nacre,14118,141182005,work,Visites,0.6473457360652287,7074,CAEN,18547.0,108793.0
Côte de Nacre,14118,141182006,home,Visites,0.33083655841139226,3575,CAEN,18547.0,108793.0
Côte de Nacre,14118,141182006,work,Visites,0.6215397567649185,6792,CAEN,18547.0,108793.0
Côte de Nacre,14118,141182007,home,Visites,0.3405534363507478,3680,CAEN,18547.0,108793.0
Côte de Nacre,14118,141182007,work,Visites,0.1434885657549164,1568,CAEN,18547.0,108793.0
Mondeville 2,14118,141180101,home,Visites,0.3848713217283386,3771,CAEN,18547.0,108793.0
Mondeville 2,14118,141180101,work,Visites,0.6554278878534736,6520,CAEN,18547.0,108793.0
Mondeville 2,14118,141180102,home,Visites,0.7856641301152879,7698,CAEN,18547.0,108793.0
Mondeville 2,14118,141180102,work,Visites,1.7706605547010867,17614,CAEN,18547.0,108793.0
Mondeville 2,14118,141180201,home,Visites,0.6423707501877919,6294,CAEN,18547.0,108793.0
Mondeville 2,14118,141180201,work,Visites,1.4389255807875188,14314,CAEN,18547.0,108793.0
Mondeville 2,14118,141180202,home,Visites,0.3962000718508116,3882,CAEN,18547.0,108793.0
Mondeville 2,14118,141180202,work,Visites,0.7209706766388211,7172,CAEN,18547.0,108793.0
Mondeville 2,14118,141180301,home,Visites,0.35139537542049054,3443,CAEN,18547.0,108793.0
Mondeville 2,14118,141180301,work,Visites,0.29624938427978326,2947,CAEN,18547.0,108793.0
Mondeville 2,14118,141180302,home,Visites,0.2718900029393514,2664,CAEN,18547.0,108793.0
Mondeville 2,14118,141180302,work,Visites,0.34379806387406137,3420,CAEN,18547.0,108793.0
Mondeville 2,14118,141180303,home,Visites,0.17268689375877724,1692,CAEN,18547.0,108793.0
Mondeville 2,14118,141180303,work,Visites,0.21974928878032107,2186,CAEN,18547.0,108793.0
Mondeville 2,14118,141180401,home,Visites,0.2640313204219602,2587,CAEN,18547.0,108793.0
Mondeville 2,14118,141180401,work,Visites,0.13430240156015963,1336,CAEN,18547.0,108793.0
Mondeville 2,14118,141180402,home,Visites,0.6662529801757079,6528,CAEN,18547.0,108793.0
Mondeville 2,14118,141180402,work,Visites,0.848336801471697,8439,CAEN,18547.0,108793.0
Mondeville 2,14118,141180501,home,Visites,0.4939743296645874,4840,CAEN,18547.0,108793.0
Mondeville 2,14118,141180501,work,Visites,0.4145681916422892,4124,CAEN,18547.0,108793.0
Mondeville 2,14118,141180502,home,Visites,0.11104216336261798,1088,CAEN,18547.0,108793.0
Mondeville 2,14118,141180601,home,Visites,0.15247885299977137,1494,CAEN,18547.0,108793.0
Mondeville 2,14118,141180601,work,Visites,0.17793057691727737,1770,CAEN,18547.0,108793.0
Mondeville 2,14118,141180701,home,Visites,0.09675364969463406,948,CAEN,18547.0,108793.0
Mondeville 2,14118,141180702,home,Visites,0.5263276070413795,5157,CAEN,18547.0,108793.0
Mondeville 2,14118,141180702,work,Visites,0.25272173467233633,2514,CAEN,18547.0,108793.0
Mondeville 2,14118,141180801,home,Visites,0.8860919690388321,8682,CAEN,18547.0,108793.0
Mondeville 2,14118,141180801,work,Visites,1.2879359047820098,12812,CAEN,18547.0,108793.0
Mondeville 2,14118,141180802,home,Visites,0.1159410823344982,1136,CAEN,18547.0,108793.0
Mondeville 2,14118,141180802,work,Visites,0.05920966655608834,589,CAEN,18547.0,108793.0
Mondeville 2,14118,141180803,home,Visites,0.15962310983376335,1564,CAEN,18547.0,108793.0
Mondeville 2,14118,141180803,work,Visites,0.04503553585250862,448,CAEN,18547.0,108793.0
Mondeville 2,14118,141180804,home,Visites,0.06154266958424508,603,CAEN,18547.0,108793.0
Mondeville 2,14118,141180804,work,Visites,0.13772027704896608,1370,CAEN,18547.0,108793.0
Mondeville 2,14118,141180901,home,Visites,0.07317760214246057,717,CAEN,18547.0,108793.0
Mondeville 2,14118,141180901,work,Visites,0.054183379072549435,539,CAEN,18547.0,108793.0
Mondeville 2,14118,141180902,home,Visites,0.2265750024494595,2220,CAEN,18547.0,108793.0
Mondeville 2,14118,141180902,work,Visites,0.09680629693295938,963,CAEN,18547.0,108793.0
Mondeville 2,14118,141180903,home,Visites,0.7789281165289527,7632,CAEN,18547.0,108793.0
Mondeville 2,14118,141180903,work,Visites,1.1491098444866652,11431,CAEN,18547.0,108793.0
Mondeville 2,14118,141180904,home,Visites,0.09889692674483164,969,CAEN,18547.0,108793.0
Mondeville 2,14118,141181001,home,Visites,0.1962629413109507,1923,CAEN,18547.0,108793.0
Mondeville 2,14118,141181001,work,Visites,0.5206228575449602,5179,CAEN,18547.0,108793.0
Mondeville 2,14118,141181101,home,Visites,0.2967928410464091,2908,CAEN,18547.0,108793.0
Mondeville 2,14118,141181101,work,Visites,0.5182102395528615,5155,CAEN,18547.0,108793.0
Mondeville 2,14118,141181102,home,Visites,0.4102844638949672,4020,CAEN,18547.0,108793.0
Mondeville 2,14118,141181102,work,Visites,0.4408054123063623,4385,CAEN,18547.0,108793.0
Mondeville 2,14118,141181201,home,Visites,0.4010989908226918,3930,CAEN,18547.0,108793.0
Mondeville 2,14118,141181201,work,Visites,0.6513063321169718,6479,CAEN,18547.0,108793.0
Mondeville 2,14118,141181202,home,Visites,0.22085959698226593,2164,CAEN,18547.0,108793.0
Mondeville 2,14118,141181202,work,Visites,0.2837841913206068,2823,CAEN,18547.0,108793.0
Mondeville 2,14118,141181301,home,Visites,0.33690274012867827,3301,CAEN,18547.0,108793.0
Mondeville 2,14118,141181301,work,Visites,0.4421122470520824,4398,CAEN,18547.0,108793.0
Mondeville 2,14118,141181401,home,Visites,0.32710490218491783,3205,CAEN,18547.0,108793.0
Mondeville 2,14118,141181401,work,Visites,0.20085044784221479,1998,CAEN,18547.0,108793.0
Mondeville 2,14118,141181402,home,Visites,0.5786848035533493,5670,CAEN,18547.0,108793.0
Mondeville 2,14118,141181402,work,Visites,1.303316344481639,12965,CAEN,18547.0,108793.0
Mondeville 2,14118,141181403,home,Visites,0.25351905679480063,2484,CAEN,18547.0,108793.0
Mondeville 2,14118,141181403,work,Visites,0.2859957578133639,2845,CAEN,18547.0,108793.0
Mondeville 2,14118,141181404,home,Visites,0.4249812208106078,4164,CAEN,18547.0,108793.0
Mondeville 2,14118,141181404,work,Visites,1.2910522030218041,12843,CAEN,18547.0,108793.0
Mondeville 2,14118,141181501,home,Visites,0.2894444625885888,2836,CAEN,18547.0,108793.0
Mondeville 2,14118,141181501,work,Visites,0.3501311861033204,3483,CAEN,18547.0,108793.0
Mondeville 2,14118,141181502,home,Visites,0.44835314673895293,4393,CAEN,18547.0,108793.0
Mondeville 2,14118,141181502,work,Visites,0.8536646662042482,8492,CAEN,18547.0,108793.0
Mondeville 2,14118,141181503,home,Visites,0.9566159900715242,9373,CAEN,18547.0,108793.0
Mondeville 2,14118,141181503,work,Visites,1.606904108487389,15985,CAEN,18547.0,108793.0
Mondeville 2,14118,141181601,home,Visites,1.5186648812828636,14880,CAEN,18547.0,108793.0
Mondeville 2,14118,141181601,work,Visites,2.7802406586447117,27657,CAEN,18547.0,108793.0
Mondeville 2,14118,141181701,home,Visites,0.5215307488814135,5110,CAEN,18547.0,108793.0
Mondeville 2,14118,141181701,work,Visites,0.732330086351619,7285,CAEN,18547.0,108793.0
Mondeville 2,14118,141181702,home,Visites,1.1916620399098599,11676,CAEN,18547.0,108793.0
Mondeville 2,14118,141181702,work,Visites,1.1235763040702875,11177,CAEN,18547.0,108793.0
Mondeville 2,14118,141181703,home,Visites,0.4872383160782521,4774,CAEN,18547.0,108793.0
Mondeville 2,14118,141181703,work,Visites,0.6439679523910049,6406,CAEN,18547.0,108793.0
Mondeville 2,14118,141181704,home,Visites,0.9489614291779614,9298,CAEN,18547.0,108793.0
Mondeville 2,14118,141181704,work,Visites,0.7759582617087367,7719,CAEN,18547.0,108793.0
Mondeville 2,14118,141181801,home,Visites,1.0465315653679088,10254,CAEN,18547.0,108793.0
Mondeville 2,14118,141181801,work,Visites,0.8601988399328488,8557,CAEN,18547.0,108793.0
Mondeville 2,14118,141181802,home,Visites,2.07183448185767,20300,CAEN,18547.0,108793.0
Mondeville 2,14118,141181802,work,Visites,1.4762206339153774,14685,CAEN,18547.0,108793.0
Mondeville 2,14118,141181901,home,Visites,0.35976436199745254,3525,CAEN,18547.0,108793.0
Mondeville 2,14118,141181901,work,Visites,0.5404264302301034,5376,CAEN,18547.0,108793.0
Mondeville 2,14118,141181902,home,Visites,0.8180174074920801,8015,CAEN,18547.0,108793.0
Mondeville 2,14118,141181902,work,Visites,1.249836645656785,12433,CAEN,18547.0,108793.0
Mondeville 2,14118,141181903,home,Visites,0.6775817302981809,6639,CAEN,18547.0,108793.0
Mondeville 2,14118,141181903,work,Visites,0.6071755280115001,6040,CAEN,18547.0,108793.0
Mondeville 2,14118,141182001,home,Visites,0.35425307815408735,3471,CAEN,18547.0,108793.0
Mondeville 2,14118,141182001,work,Visites,0.5448495632156177,5420,CAEN,18547.0,108793.0
Mondeville 2,14118,141182002,home,Visites,0.17554459649237403,1720,CAEN,18547.0,108793.0
Mondeville 2,14118,141182002,work,Visites,0.0879600309619309,875,CAEN,18547.0,108793.0
Mondeville 2,14118,141182005,home,Visites,0.06348182501061432,622,CAEN,18547.0,108793.0
Mondeville 2,14118,141182005,work,Visites,0.18245423565246238,1815,CAEN,18547.0,108793.0
Mondeville 2,14118,141182006,home,Visites,0.10634736601456612,1042,CAEN,18547.0,108793.0
Mondeville 2,14118,141182006,work,Visites,0.10535098565497553,1048,CAEN,18547.0,108793.0
Mondeville 2,14118,141182007,home,Visites,0.036435709853359026,357,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180101,home,Visites,1.402603136329289,3304,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180101,work,Visites,1.5798900623803347,3837,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180102,home,Visites,4.381012217590273,10320,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180102,work,Visites,6.18985856339942,15033,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180201,home,Visites,3.8257443900119714,9012,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180201,work,Visites,7.596813044283861,18450,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180202,home,Visites,1.6496718486003685,3886,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180202,work,Visites,1.8244703847816688,4431,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180301,home,Visites,0.9131353953523913,2151,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180301,work,Visites,0.6933893315216273,1684,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180302,home,Visites,1.03200006792267,2431,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180302,work,Visites,0.8881477363967636,2157,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180303,home,Visites,0.4177244207469796,984,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180303,work,Visites,0.30263726761781234,735,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180401,home,Visites,0.5888046459106308,1387,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180402,home,Visites,1.411093470084309,3324,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180402,work,Visites,1.2974286126037098,3151,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180501,home,Visites,1.3410482166053947,3159,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180501,work,Visites,0.7745043542708913,1881,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180601,home,Visites,0.376121785347382,886,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180601,work,Visites,0.2742264220863443,666,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180702,home,Visites,1.0065290666576103,2371,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180702,work,Visites,0.33722438391699094,819,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180801,home,Visites,1.6849067336837011,3969,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180801,work,Visites,2.2111049348403435,5370,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180802,home,Visites,0.04414973552610353,104,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180802,work,Visites,0.04446914952751529,108,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180803,home,Visites,0.26489841315662116,624,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180804,work,Visites,0.044057398143001254,107,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180902,home,Visites,0.33791528344979244,796,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180903,home,Visites,1.1521382905562019,2714,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141180903,work,Visites,1.6494760463632059,4006,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181001,home,Visites,0.3391888335130454,799,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181001,work,Visites,0.9704980132995698,2357,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181101,home,Visites,1.0082271334086144,2375,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181101,work,Visites,1.4308360611862558,3475,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181102,home,Visites,0.9033715115341184,2128,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181102,work,Visites,1.2138430815473618,2948,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181201,home,Visites,1.403876686392542,3307,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181201,work,Visites,2.0657566961068907,5017,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181202,home,Visites,0.49583549129316273,1168,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181202,work,Visites,0.8428550841002203,2047,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181301,home,Visites,0.7416306535009891,1747,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181301,work,Visites,1.0252609474399357,2490,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181401,home,Visites,0.5365890933172583,1264,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181401,work,Visites,0.29604924546558786,719,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181402,home,Visites,1.3015681646445523,3066,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181402,work,Visites,2.801144668848949,6803,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181403,home,Visites,0.5382871600682623,1268,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181403,work,Visites,0.3005785106952422,730,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181404,home,Visites,0.6478124655080191,1526,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181404,work,Visites,1.6540053115928601,4017,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181501,home,Visites,0.5518716940762941,1300,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181501,work,Visites,0.5632758940151936,1368,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181502,home,Visites,2.389179918662603,5628,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181502,work,Visites,3.481357956066127,8455,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181503,home,Visites,2.056783352153573,4845,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181503,work,Visites,2.949375167274,7163,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181601,home,Visites,6.636044862923561,15632,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181601,work,Visites,12.299013855434088,29870,CAEN,18547.0,108793.0
Les Rives de l'Orne,14118,141181701,home,Visites,2.525874292118423,5950,CAEN,18547.0,108793.0
